,Unnamed: 0,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density,District_code,State_code,Tenure_code,Furnished Type_code,House Type_code,24-Hour Security,Air Conditioner,Badminton Court,Balcony,Basketball Court,Bath Tub,Bbq,Bus Stop,Business Centre,Cafe,Clubhouse,Garage,Garden,Gym,Jacuzzi,Jogging Track,Kitchen Cabinet,Nursery,Parking,Playground,Retail Stores,Salon,Sauna,Squash Court,Swimming Pool,Tennis Courts,Wading Pool
5187,6470,12.868763195921677,kulai,johor,3.0,freehold,unfurnished,7.340186835320115,2.0,2.0,1-sty terrace/link house,251.95,129333.33333333331,0.0019480519480519,148,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5188,6471,12.948012371209098,ipoh,perak,3.0,leasehold,unfurnished,7.340186835320115,2.0,3.0,1-sty terrace/link house,272.73,140000.0,0.0019480519480519,91,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,6472,13.335862167174314,kepong,kuala lumpur,3.0,leasehold,unfurnished,8.128880142125638,2.0,2.0,1-sty terrace/link house,182.6,206333.3333333333,0.0008849557522123,116,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,6473,12.506180941677357,ipoh,perak,3.0,freehold,unfurnished,6.90875477931522,2.0,2.0,1-sty terrace/link house,270.0,90000.0,0.003,91,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,6474,12.73080413304066,seremban,negeri sembilan,3.0,freehold,unfurnished,7.170888478512505,2.0,2.0,1-sty terrace/link house,260.0,112666.66666666669,0.0023076923076923,227,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5192,6475,12.81584093453868,seremban,negeri sembilan,3.0,freehold,unfurnished,7.244941546337007,2.0,4.0,1-sty terrace/link house,262.86,122666.66666666669,0.0021428571428571,227,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5193,6476,13.122365377402328,skudai,johor,3.0,freehold,unfurnished,7.340186835320115,3.0,2.0,1-sty terrace/link house,324.68,166666.66666666666,0.0019480519480519,244,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5194,6477,12.870822923581574,tasek gelugor,penang,3.0,freehold,unfurnished,6.947937068614969,2.0,2.0,1-sty terrace/link house,373.85,129600.0,0.0028846153846153,278,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,6478,12.742568940017076,tasek gelugor,penang,4.0,freehold,unfurnished,6.90975328164481,2.0,2.0,1-sty terrace/link house,341.66,85500.0,0.0039960039960039,278,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5196,6479,12.714683819210437,kubang semang,penang,3.0,freehold,unfurnished,6.803505257608338,2.0,2.0,1-sty terrace/link house,369.55,110865.0,0.0033333333333333,145,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5197,6480,14.137594781770806,kepong,kuala lumpur,4.0,leasehold,unfurnished,7.313886831633462,2.0,10.0,1-sty terrace/link house,920.0,345000.0,0.0026666666666666,116,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5198,6481,13.38472764187182,kepong,kuala lumpur,3.0,leasehold,unfurnished,7.00397413672268,2.0,6.0,1-sty terrace/link house,590.91,216666.3333333333,0.0027272727272727,116,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5199,6482,13.17115354157376,kepong,kuala lumpur,3.0,leasehold,unfurnished,6.90875477931522,2.0,3.0,1-sty terrace/link house,525.0,174999.66666666666,0.003,116,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,6483,13.253391639810733,kepong,kuala lumpur,4.0,leasehold,unfurnished,7.048386408721883,2.0,3.0,1-sty terrace/link house,495.65,142499.75,0.0034782608695652,116,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,6484,13.249876697703288,kepong,kuala lumpur,3.0,leasehold,unfurnished,6.90875477931522,2.0,3.0,1-sty terrace/link house,568.0,189333.0,0.003,116,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,6485,13.473020249017498,bandar sri damansara,selangor,3.0,freehold,unfurnished,6.90875477931522,2.0,5.0,1-sty terrace/link house,710.0,236666.3333333333,0.003,20,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,6486,13.017005083966255,kajang,selangor,3.0,freehold,unfurnished,6.85751406254539,2.0,2.0,1-sty terrace/link house,473.68,150000.0,0.0031578947368421,105,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5204,6487,12.644330802262578,semenyih,selangor,3.0,freehold,unfurnished,7.198183577101943,2.0,2.0,1-sty terrace/link house,232.04,103333.33333333331,0.0022455089820359,220,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5205,6488,14.316286451937186,subang jaya,selangor,6.0,freehold,unfurnished,8.160803920954665,6.0,1.0,1-sty terrace/link house,471.43,275000.0,0.0017142857142857,249,13,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5206,6489,13.208542908506082,iskandar puteri (nusajaya),johor,3.0,freehold,unfurnished,7.244941546337007,2.0,2.0,1-sty terrace/link house,389.29,181666.66666666663,0.0021428571428571,92,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,6490,13.122365377402328,skudai,johor,3.0,freehold,unfurnished,7.340186835320115,3.0,2.0,1-sty terrace/link house,324.68,166666.66666666666,0.0019480519480519,244,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,6491,12.886643575525625,batu berendam,melaka,3.0,leasehold,unfurnished,7.340186835320115,2.0,2.0,1-sty terrace/link house,256.49,131666.66666666666,0.0019480519480519,31,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,6492,13.034626646500051,bukit baru,melaka,3.0,freehold,unfurnished,7.340186835320115,2.0,2.0,1-sty terrace/link house,297.4,152666.66666666666,0.0019480519480519,50,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,6493,13.45883704259595,petaling jaya,selangor,3.0,leasehold,unfurnished,7.00397413672268,2.0,2.0,1-sty terrace/link house,636.36,233333.3333333333,0.0027272727272727,189,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,6494,13.122365377402328,petaling jaya,selangor,2.0,leasehold,unfurnished,6.68586094706836,1.0,2.0,1-sty terrace/link house,625.0,250000.0,0.0025,189,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,6495,13.455975814408239,subang jaya,selangor,6.0,freehold,unfurnished,7.313886831633462,2.0,2.0,1-sty terrace/link house,465.33,116333.33333333331,0.004,249,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,6496,13.710151153416941,shah alam,selangor,5.0,freehold,unfurnished,8.006700845440367,4.0,4.0,1-sty terrace/link house,300.0,180000.0,0.0016666666666666,237,13,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5214,6497,13.217675375388819,johor bahru,johor,3.0,freehold,unfurnished,7.340186835320115,2.0,2.0,1-sty terrace/link house,357.14,183333.3333333333,0.0019480519480519,103,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5215,6498,13.399996629152975,subang jaya,selangor,4.0,freehold,unfurnished,7.313886831633462,2.0,3.0,1-sty terrace/link house,440.0,165000.0,0.0026666666666666,249,13,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,6499,12.468440756144114,ipoh,perak,3.0,freehold,unfurnished,7.0909098220799835,2.0,2.0,1-sty terrace/link house,216.67,86666.66666666667,0.0025,91,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5217,6500,14.220976332738882,jelutong,penang,3.0,freehold,unfurnished,7.496097345175956,2.0,2.0,1-sty terrace/link house,833.33,500000.0,0.0016666666666666,97,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5218,6501,12.611541086966115,mantin,negeri sembilan,4.0,leasehold,unfurnished,7.244941546337007,2.0,2.0,1-sty terrace/link house,214.29,75000.0,0.0028571428571428,158,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,6502,12.463814705589053,ipoh,perak,3.0,leasehold,unfurnished,7.0909098220799835,2.0,2.0,1-sty terrace/link house,215.67,86266.66666666667,0.0025,91,8,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5220,6503,12.154784614286667,kuantan,pahang,3.0,leasehold,unfurnished,6.647688373563329,2.0,2.0,1-sty terrace/link house,246.75,63333.333333333336,0.0038961038961038,143,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,6504,12.753618744072144,sitiawan,perak,3.0,freehold,unfurnished,7.170888478512505,2.0,2.0,1-sty terrace/link house,266.0,115266.66666666669,0.0023076923076923,243,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,6505,13.017005083966255,klang,selangor,3.0,freehold,unfurnished,7.00397413672268,2.0,2.0,1-sty terrace/link house,409.09,150000.0,0.0027272727272727,123,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,6506,13.057933650348467,klang,selangor,3.0,freehold,unfurnished,8.077136638538454,2.0,2.0,1-sty terrace/link house,145.64,156266.66666666666,0.0009319664492078,123,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5224,6507,12.971542813248437,telok panglima garang,selangor,3.0,freehold,unfurnished,7.0909098220799835,2.0,2.0,1-sty terrace/link house,358.33,143333.33333333334,0.0025,281,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,6508,12.807655372286902,telok panglima garang,selangor,4.0,freehold,partly furnished,7.244941546337007,2.0,2.0,1-sty terrace/link house,260.71,91250.0,0.0028571428571428,281,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5226,6509,13.795308871054397,jalan ipoh,kuala lumpur,3.0,freehold,unfurnished,7.731492029245684,2.0,1.0,1-sty terrace/link house,430.2,326666.6666666667,0.001316944688323,93,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5227,6510,13.235693848424024,petaling jaya,selangor,4.0,leasehold,unfurnished,7.244941546337007,3.0,3.0,1-sty terrace/link house,400.0,140000.0,0.0028571428571428,189,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,6511,13.217675375388819,petaling jaya,selangor,3.0,leasehold,unfurnished,7.244941546337007,1.0,5.0,1-sty terrace/link house,392.86,183333.3333333333,0.0021428571428571,189,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5229,6512,12.948012371209098,klang,selangor,3.0,freehold,unfurnished,7.340186835320115,2.0,2.0,1-sty terrace/link house,272.73,140000.0,0.0019480519480519,123,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,6513,13.120363378739663,puncak alam,selangor,4.0,leasehold,unfurnished,7.266128779556451,3.0,2.0,1-sty terrace/link house,348.95,124750.0,0.0027972027972027,200,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,6514,12.765119700338996,sitiawan,perak,3.0,freehold,unfurnished,7.170888478512505,2.0,2.0,1-sty terrace/link house,269.08,116600.0,0.0023076923076923,243,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,6515,13.217675375388819,puchong,selangor,3.0,freehold,unfurnished,6.803505257608338,2.0,2.0,1-sty terrace/link house,611.11,183333.3333333333,0.0033333333333333,197,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,6516,12.56444964015848,selama,perak,3.0,freehold,unfurnished,6.803505257608338,2.0,2.0,1-sty terrace/link house,318.0,95400.0,0.0033333333333333,216,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,6517,12.591338447675579,kuala kurau,perak,3.0,malay reserved land,unfurnished,6.78105762593618,2.0,2.0,1-sty terrace/link house,334.09,98000.0,0.0034090909090909,136,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,6518,12.604852121186608,kuala kurau,perak,3.0,freehold,unfurnished,6.825460036255307,2.0,2.0,1-sty terrace/link house,323.91,99333.33333333331,0.0032608695652173,136,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,6519,12.923426954998698,kamunting,perak,3.0,leasehold,unfurnished,6.825460036255307,2.0,2.0,1-sty terrace/link house,445.43,136600.0,0.0032608695652173,108,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,6520,12.5421912482017,simpang,perak,3.0,freehold,unfurnished,6.898714534329988,2.0,2.0,1-sty terrace/link house,282.73,93300.0,0.003030303030303,240,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,6521,12.429220196836383,kuala kedah,kedah,3.0,freehold,unfurnished,6.78105762593618,2.0,2.0,1-sty terrace/link house,284.09,83333.33333333333,0.0034090909090909,134,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5239,6522,12.714683819210437,tasek gelugor,penang,3.0,freehold,unfurnished,6.803505257608338,2.0,2.0,1-sty terrace/link house,369.55,110865.0,0.0033333333333333,278,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,6523,12.611541086966115,sungai karangan,kedah,3.0,freehold,unfurnished,7.244941546337007,2.0,1.0,1-sty terrace/link house,214.29,100000.0,0.0021428571428571,256,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,6524,13.232116033476537,kepong,kuala lumpur,3.0,leasehold,unfurnished,7.293697720601438,2.0,2.0,1-sty terrace/link house,379.59,186000.0,0.0020408163265306,116,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,6525,13.176853456625999,kepong,kuala lumpur,3.0,leasehold,unfurnished,7.293697720601438,2.0,2.0,1-sty terrace/link house,359.18,176000.0,0.0020408163265306,116,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,6526,13.176853456625999,kepong,kuala lumpur,3.0,leasehold,unfurnished,7.293697720601438,2.0,2.0,1-sty terrace/link house,359.18,176000.0,0.0020408163265306,116,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,6527,12.573493148598692,sitiawan,perak,3.0,freehold,unfurnished,6.7580945044277305,2.0,2.0,1-sty terrace/link house,335.81,96266.66666666669,0.0034883720930232,243,8,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
5245,6528,13.1421679654829,tampoi,johor,3.0,freehold,unfurnished,7.266128779556451,2.0,2.0,1-sty terrace/link house,356.64,170000.0,0.002097902097902,269,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5246,6529,13.038983942375959,senai,johor,3.0,freehold,unfurnished,7.3783837129967145,2.0,2.0,1-sty terrace/link house,287.5,153333.33333333334,0.001875,221,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5247,6530,13.014780393893403,puchong,selangor,4.0,leasehold,unfurnished,6.90875477931522,2.0,2.0,1-sty terrace/link house,449.0,112250.0,0.004,197,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,6531,12.676079399771027,beserah,pahang,4.0,freehold,unfurnished,7.0909098220799835,2.0,2.0,1-sty terrace/link house,266.67,80000.0,0.0033333333333333,46,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5249,6532,13.444448325847754,kepong,kuala lumpur,3.0,freehold,unfurnished,7.170888478512505,2.0,2.0,1-sty terrace/link house,530.77,230000.0,0.0023076923076923,116,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,6533,12.899222326086994,klang,selangor,4.0,freehold,unfurnished,7.3783837129967145,2.0,2.0,1-sty terrace/link house,250.0,100000.0,0.0025,123,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,6535,13.500801182986649,rawang,selangor,4.0,freehold,partly furnished,7.656337166430183,3.0,4.0,1-sty terrace/link house,345.48,182500.0,0.0018930430667297,204,13,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
5252,6536,12.81584093453868,johor bahru,johor,3.0,freehold,unfurnished,7.00397413672268,2.0,2.0,1-sty terrace/link house,334.55,122666.66666666669,0.0027272727272727,103,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5253,6537,13.511700458595241,ujong pasir,melaka,4.0,freehold,unfurnished,7.170888478512505,4.0,2.0,1-sty terrace/link house,567.69,184500.0,0.003076923076923,291,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5254,6538,13.077368103521614,ujong pasir,melaka,4.0,freehold,unfurnished,7.266128779556451,2.0,2.0,1-sty terrace/link house,334.27,119500.0,0.0027972027972027,291,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5255,6539,12.894209796826232,bukit katil,melaka,4.0,leasehold,unfurnished,7.576097340623111,2.0,2.0,1-sty terrace/link house,204.1,99500.0,0.002051282051282,53,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5256,6540,12.84265212010087,bukit katil,melaka,4.0,freehold,unfurnished,7.313886831633462,2.0,2.0,1-sty terrace/link house,252.0,94500.0,0.0026666666666666,53,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5257,6541,13.02805489573287,ujong pasir,melaka,4.0,leasehold,unfurnished,7.340186835320115,2.0,2.0,1-sty terrace/link house,295.45,113750.0,0.0025974025974025,291,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
5258,6542,13.098072734013513,ujong pasir,melaka,3.0,freehold,unfurnished,7.340186835320115,2.0,2.0,1-sty terrace/link house,316.88,162666.66666666666,0.0019480519480519,291,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5259,6543,12.498745990829315,ayer keroh,melaka,3.0,leasehold,unfurnished,7.340186835320115,2.0,2.0,1-sty terrace/link house,174.03,89333.33333333333,0.0019480519480519,7,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5260,6544,12.868763195921677,bukit baru,melaka,3.0,freehold,unfurnished,7.3783837129967145,2.0,2.0,1-sty terrace/link house,242.5,129333.33333333331,0.001875,50,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5261,6545,12.847929163278053,ujong pasir,melaka,3.0,leasehold,unfurnished,7.170888478512505,2.0,2.0,1-sty terrace/link house,292.31,126666.66666666669,0.0023076923076923,291,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5262,6546,13.270785106659046,ujong pasir,melaka,3.0,freehold,unfurnished,7.473637108496206,2.0,2.0,1-sty terrace/link house,329.55,193333.3333333333,0.0017045454545454,291,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5263,6547,12.94323910384853,semenyih,selangor,4.0,freehold,unfurnished,7.0909098220799835,3.0,4.0,1-sty terrace/link house,348.33,104500.0,0.0033333333333333,220,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,6548,13.426904041847699,jalan klang lama (old klang road),kuala lumpur,3.0,freehold,unfurnished,7.0909098220799835,2.0,2.0,1-sty terrace/link house,565.0,226000.0,0.0025,94,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,6549,12.91164481522143,kulai,johor,3.0,freehold,partly furnished,6.803505257608338,2.0,2.0,1-sty terrace/link house,450.0,135000.0,0.0033333333333333,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,6550,12.653961664405365,ipoh,perak,3.0,leasehold,unfurnished,7.244941546337007,2.0,2.0,1-sty terrace/link house,223.57,104333.33333333331,0.0021428571428571,91,8,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5267,6551,12.498745990829315,kuala kangsar,perak,4.0,freehold,unfurnished,7.340186835320115,2.0,2.0,1-sty terrace/link house,174.03,67000.0,0.0025974025974025,133,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5268,6553,12.460718739865236,kluang,johor,3.0,freehold,unfurnished,7.266128779556451,2.0,1.0,1-sty terrace/link house,180.42,86000.0,0.002097902097902,125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,6554,12.637858308703688,paloh,johor,4.0,freehold,unfurnished,7.340186835320115,2.0,2.0,1-sty terrace/link house,200.0,77000.0,0.0025974025974025,174,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,6555,13.304686600863562,kepong,kuala lumpur,3.0,leasehold,unfurnished,7.266128779556451,2.0,2.0,1-sty terrace/link house,419.58,200000.0,0.002097902097902,116,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,6556,13.321215875492413,gelang patah,johor,3.0,freehold,unfurnished,7.340186835320115,2.0,3.0,1-sty terrace/link house,396.1,203333.3333333333,0.0019480519480519,80,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5272,6557,13.384729180332174,kepong,kuala lumpur,3.0,leasehold,unfurnished,7.313886831633462,2.0,4.0,1-sty terrace/link house,433.33,216666.66666666663,0.002,116,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5273,6558,13.742939865129438,klang,selangor,3.0,freehold,unfurnished,7.0909098220799835,3.0,2.0,1-sty terrace/link house,775.0,309999.6666666667,0.0025,123,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,6559,12.706850963741102,ipoh,perak,3.0,leasehold,unfurnished,7.9672801789422,1.0,3.0,1-sty terrace/link house,114.42,110000.0,0.0010402219140083,91,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,6560,12.506180941677357,batu berendam,melaka,3.0,leasehold,unfurnished,7.0909098220799835,2.0,2.0,1-sty terrace/link house,225.0,90000.0,0.0025,31,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,6561,12.54254845357358,batu berendam,melaka,4.0,leasehold,unfurnished,7.170888478512505,2.0,2.0,1-sty terrace/link house,215.38,70000.0,0.003076923076923,31,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5277,6562,13.418015107599418,telok panglima garang,selangor,4.0,leasehold,unfurnished,6.825460036255307,2.0,2.0,1-sty terrace/link house,730.43,168000.0,0.0043478260869565,281,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,6563,12.886643575525625,shah alam,selangor,4.0,leasehold,unfurnished,6.803505257608338,2.0,2.0,1-sty terrace/link house,438.89,98750.0,0.0044444444444444,237,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
